INFO:	main:	Namespace(n_degree=30, n_head=2, n_layer=2, drop_out=0.3, reg=0.3, node_dim=32, time_dim=32, agg_method='attn', attn_mode='prod', uniform=True, new_node=False, time='disentangle', disencomponents=10, data='ml-100k', train_test_val='80-10-10', samplerate=1.0, popnegsample=False, timepopnegsample=False, negsampleeval=1000, bs=128, n_epoch=200, lr=0.001, prefix='ml100k', gpu=0, seed=42, l2=0.0001, ckpt_epoch=10)
INFO:	data_utils:	Train split: 80%, Val split: 10%, Test split: 10%
INFO:	TGSRec:	Aggregation uses attention model
INFO:	TGSRec:	Using disentangle time encoding
INFO:	trainer_utils:	Model built successfully
INFO:	trainer_utils:	TGRec(
  (node_hist_embed): Embedding(2626, 32)
  (merge_layer): MergeLayer(
    (fc1): Linear(in_features=64, out_features=32, bias=True)
    (fc2): Linear(in_features=32, out_features=32, bias=True)
    (act): ReLU()
  )
  (attn_model_list): ModuleList(
    (0-1): 2 x CrossAttentionModel(
      (ffn): MergeLayer(
        (fc1): Linear(in_features=96, out_features=32, bias=True)
        (fc2): Linear(in_features=32, out_features=32, bias=True)
        (act): ReLU()
      )
      (multi_head_target): MultiHeadAttention(
        (w_qs): Linear(in_features=64, out_features=64, bias=False)
        (w_ks): Linear(in_features=64, out_features=64, bias=False)
        (w_vs): Linear(in_features=64, out_features=64, bias=False)
        (attention): ScaledDotProductAttention(
          (dropout): Dropout(p=0.3, inplace=False)
          (softmax): Softmax(dim=2)
        )
        (layer_norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
        (fc): Linear(in_features=64, out_features=64, bias=True)
        (dropout): Dropout(p=0.3, inplace=False)
      )
      (self_attn_model): SelfAttentionModel(
        (ffn): MergeSelfAttnLayer(
          (fc1): Linear(in_features=96, out_features=3840, bias=True)
          (fc2): Linear(in_features=3840, out_features=64, bias=True)
          (act): ReLU()
        )
        (multi_head_target): MultiHeadAttention(
          (w_qs): Linear(in_features=64, out_features=64, bias=False)
          (w_ks): Linear(in_features=64, out_features=64, bias=False)
          (w_vs): Linear(in_features=64, out_features=64, bias=False)
          (attention): ScaledDotProductAttention(
            (dropout): Dropout(p=0.1, inplace=False)
            (softmax): Softmax(dim=2)
          )
          (layer_norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (fc): Linear(in_features=64, out_features=64, bias=True)
          (dropout): Dropout(p=0.1, inplace=False)
        )
      )
    )
  )
  (time_encoder): DisentangleTimeEncode()
  (affinity_score): MergeLayer(
    (fc1): Linear(in_features=64, out_features=32, bias=True)
    (fc2): Linear(in_features=32, out_features=1, bias=True)
    (act): ReLU()
  )
)
INFO:	trainer_utils:	Number of parameters: 1402177 (trainable: 1402177)
INFO:	trainer_utils:	Loss function: BPR + L2 regularization
INFO:	trainer_utils:	Optimizer: Adam with lr: 0.001 and l2: 0.0001
INFO:	trainer_utils:	Learning rate scheduler: LinearLR
INFO:	trainer_utils:	Warmup scheduler: LinearWarmup with warmup period: 15
INFO:	trainer_utils:	Device: cuda:0
INFO:	trainer_utils:	Number of nodes: 2625
INFO:	trainer_utils:	Number of edges: 100000
INFO:	main:	Commencing training for 200 epochs
INFO:	trainer:	Epoch [1/200]	[Training]:	Loss: 50.292	Acc: 0.653	AP: 0.594	F1: 0.723	AUC: 0.653
INFO:	trainer:	Epoch [2/200]	[Training]:	Loss: 49.210	Acc: 0.698	AP: 0.630	F1: 0.739	AUC: 0.698
INFO:	trainer:	Epoch [3/200]	[Training]:	Loss: 48.187	Acc: 0.704	AP: 0.637	F1: 0.736	AUC: 0.704
INFO:	trainer:	Epoch [4/200]	[Training]:	Loss: 47.175	Acc: 0.711	AP: 0.644	F1: 0.741	AUC: 0.711
INFO:	trainer:	Epoch [5/200]	[Training]:	Loss: 46.171	Acc: 0.719	AP: 0.652	F1: 0.742	AUC: 0.719
INFO:	trainer:	Epoch [6/200]	[Training]:	Loss: 45.166	Acc: 0.725	AP: 0.659	F1: 0.742	AUC: 0.725
INFO:	trainer:	Epoch [7/200]	[Training]:	Loss: 44.174	Acc: 0.728	AP: 0.663	F1: 0.742	AUC: 0.728
INFO:	trainer:	Epoch [8/200]	[Training]:	Loss: 43.196	Acc: 0.734	AP: 0.668	F1: 0.744	AUC: 0.734
INFO:	trainer:	Epoch [9/200]	[Training]:	Loss: 42.217	Acc: 0.740	AP: 0.676	F1: 0.744	AUC: 0.740
INFO:	trainer:	Epoch [10/200]	[Training]:	Loss: 41.258	Acc: 0.737	AP: 0.674	F1: 0.740	AUC: 0.737
INFO:	trainer:	Epoch [11/200]	[Training]:	Loss: 40.297	Acc: 0.743	AP: 0.680	F1: 0.743	AUC: 0.743
INFO:	trainer:	Epoch [12/200]	[Training]:	Loss: 39.353	Acc: 0.741	AP: 0.677	F1: 0.742	AUC: 0.741
INFO:	trainer:	Epoch [13/200]	[Training]:	Loss: 38.404	Acc: 0.742	AP: 0.681	F1: 0.740	AUC: 0.742
INFO:	trainer:	Epoch [14/200]	[Training]:	Loss: 37.474	Acc: 0.742	AP: 0.682	F1: 0.735	AUC: 0.742
INFO:	trainer:	Epoch [15/200]	[Training]:	Loss: 36.548	Acc: 0.739	AP: 0.681	F1: 0.727	AUC: 0.739
INFO:	trainer:	Epoch [16/200]	[Training]:	Loss: 35.633	Acc: 0.740	AP: 0.682	F1: 0.729	AUC: 0.740
INFO:	trainer:	Epoch [17/200]	[Training]:	Loss: 34.716	Acc: 0.744	AP: 0.687	F1: 0.731	AUC: 0.744
INFO:	trainer:	Epoch [18/200]	[Training]:	Loss: 33.817	Acc: 0.740	AP: 0.682	F1: 0.726	AUC: 0.740
INFO:	trainer:	Epoch [19/200]	[Training]:	Loss: 32.923	Acc: 0.735	AP: 0.679	F1: 0.718	AUC: 0.735
INFO:	trainer:	Epoch [20/200]	[Training]:	Loss: 32.036	Acc: 0.738	AP: 0.681	F1: 0.722	AUC: 0.738
INFO:	trainer:	Epoch [21/200]	[Training]:	Loss: 31.162	Acc: 0.734	AP: 0.679	F1: 0.712	AUC: 0.734
INFO:	trainer:	Epoch [22/200]	[Training]:	Loss: 30.292	Acc: 0.735	AP: 0.681	F1: 0.710	AUC: 0.735
INFO:	trainer:	Epoch [23/200]	[Training]:	Loss: 29.432	Acc: 0.736	AP: 0.681	F1: 0.711	AUC: 0.736
INFO:	trainer:	Epoch [24/200]	[Training]:	Loss: 28.584	Acc: 0.737	AP: 0.679	F1: 0.723	AUC: 0.737
